이 메시지는 콘솔과 파일에 동시에 기록됩니다.
이 메시지도 로그에 기록됩니다.
torch.Size([1, 8, 256, 256])
Warning: PPO model not found at ./ppo_MlpPolicy_models/ppo_MlpPolicy_latest.zip. Starting training from scratch.
Starting training from scratch.
Using cuda device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
[40;93m[Episode Start] Currently using dataset file: ('/nfs/dataset/DIV2K/DIV2K_train_HR/DIV2K_train_HR/0373.png',), Episode count: 1[0m
[92mInitial PSNR: 23.639778[0m
Logging to ./ppo_MultiInputPolicy/PPO_10
Step: 0      | Time taken for 스텝 사이와 사이 (action choose time?) : 1736773724.457479 seconds
Step: 1575   |Time taken for simulate : 0.002002 seconds
Step: 1575   | Time taken for NumPy : 0.000173 seconds
Step: 1575   | Time taken for obs : 0.000000 seconds
Step: 1575   | Time taken for reward : 0.000000 seconds
Step: 1576   | Time taken for rollback : 0.000012 seconds
Step: 1576   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006068 seconds
Step: 1576   |Time taken for simulate : 0.001909 seconds
Step: 1576   | Time taken for NumPy : 0.000175 seconds
Step: 1576   | Time taken for obs : 0.000000 seconds
Step: 1576   | Time taken for reward : 0.000000 seconds
Step: 1577   | Time taken for rollback : 0.000012 seconds
Step: 1577   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008263 seconds
Step: 1577   |Time taken for simulate : 0.004049 seconds
Step: 1577   | Time taken for NumPy : 0.000568 seconds
Step: 1577   | Time taken for obs : 0.000002 seconds
Step: 1577   | Time taken for reward : 0.000003 seconds
Step: 1578   | Time taken for rollback : 0.000083 seconds
Step: 1578   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.012189 seconds
Step: 1578   |Time taken for simulate : 0.002596 seconds
Step: 1578   | Time taken for NumPy : 0.000186 seconds
Step: 1578   | Time taken for obs : 0.000001 seconds
Step: 1578   | Time taken for reward : 0.000001 seconds
Step: 1579   | Time taken for rollback : 0.000013 seconds
Step: 1579   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008679 seconds
Step: 1579   |Time taken for simulate : 0.002192 seconds
Step: 1579   | Time taken for NumPy : 0.000179 seconds
Step: 1579   | Time taken for obs : 0.000000 seconds
Step: 1579   | Time taken for reward : 0.000001 seconds
Step: 1580   | Time taken for rollback : 0.000013 seconds
Step: 1580   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008543 seconds
Step: 1580   |Time taken for simulate : 0.001889 seconds
Step: 1580   | Time taken for NumPy : 0.000177 seconds
Step: 1580   | Time taken for obs : 0.000000 seconds
Step: 1580   | Time taken for reward : 0.000001 seconds
Step: 1581   | Time taken for rollback : 0.000012 seconds
Step: 1581   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009473 seconds
Step: 1581   |Time taken for simulate : 0.001889 seconds
Step: 1581   | Time taken for NumPy : 0.000171 seconds
Step: 1581   | Time taken for obs : 0.000000 seconds
Step: 1581   | Time taken for reward : 0.000001 seconds
Step: 1582   | Time taken for rollback : 0.000013 seconds
Step: 1582   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006166 seconds
Step: 1582   |Time taken for simulate : 0.001865 seconds
Step: 1582   | Time taken for NumPy : 0.000317 seconds
Step: 1582   | Time taken for obs : 0.000000 seconds
Step: 1582   | Time taken for reward : 0.000001 seconds
Step: 1583   | Time taken for rollback : 0.000069 seconds
Step: 1583   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006155 seconds
Step: 1583   |Time taken for simulate : 0.001712 seconds
Step: 1583   | Time taken for NumPy : 0.000175 seconds
Step: 1583   | Time taken for obs : 0.000000 seconds
Step: 1583   | Time taken for reward : 0.000001 seconds
Step: 1584   | Time taken for print : 0.000001 seconds
Step: 1584   | Time taken for terminated : 0.000001 seconds
Step: 1584   | Time taken for max_steps : 0.000001 seconds
Step: 1584   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006404 seconds
Step: 1584   |Time taken for simulate : 0.001711 seconds
Step: 1584   | Time taken for NumPy : 0.000238 seconds
Step: 1584   | Time taken for obs : 0.000001 seconds
Step: 1584   | Time taken for reward : 0.000003 seconds
Step: 1585   | Time taken for rollback : 0.000063 seconds
Step: 1585   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009676 seconds
Step: 1585   |Time taken for simulate : 0.008357 seconds
Step: 1585   | Time taken for NumPy : 0.000190 seconds
Step: 1585   | Time taken for obs : 0.000000 seconds
Step: 1585   | Time taken for reward : 0.000001 seconds
Step: 1586   | Time taken for rollback : 0.000024 seconds
Step: 1586   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008244 seconds
Step: 1586   |Time taken for simulate : 0.007934 seconds
Step: 1586   | Time taken for NumPy : 0.000195 seconds
Step: 1586   | Time taken for obs : 0.000001 seconds
Step: 1586   | Time taken for reward : 0.000001 seconds
Step: 1587   | Time taken for rollback : 0.000015 seconds
Step: 1587   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009018 seconds
Step: 1587   |Time taken for simulate : 0.012717 seconds
Step: 1587   | Time taken for NumPy : 0.000191 seconds
Step: 1587   | Time taken for obs : 0.000000 seconds
Step: 1587   | Time taken for reward : 0.000001 seconds
Step: 1588   | Time taken for rollback : 0.000016 seconds
Step: 1588   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009930 seconds
Step: 1588   |Time taken for simulate : 0.014379 seconds
Step: 1588   | Time taken for NumPy : 0.000217 seconds
Step: 1588   | Time taken for obs : 0.000001 seconds
Step: 1588   | Time taken for reward : 0.000001 seconds
Step: 1589   | Time taken for rollback : 0.000019 seconds
Step: 1589   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007391 seconds
Step: 1589   |Time taken for simulate : 0.012814 seconds
Step: 1589   | Time taken for NumPy : 0.000185 seconds
Step: 1589   | Time taken for obs : 0.000001 seconds
Step: 1589   | Time taken for reward : 0.000001 seconds
Step: 1590   | Time taken for rollback : 0.000015 seconds
Step: 1590   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006945 seconds
Step: 1590   |Time taken for simulate : 0.012708 seconds
Step: 1590   | Time taken for NumPy : 0.000175 seconds
Step: 1590   | Time taken for obs : 0.000001 seconds
Step: 1590   | Time taken for reward : 0.000001 seconds
Step: 1591   | Time taken for rollback : 0.000014 seconds
Step: 1591   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006756 seconds
Step: 1591   |Time taken for simulate : 0.012967 seconds
Step: 1591   | Time taken for NumPy : 0.000295 seconds
Step: 1591   | Time taken for obs : 0.000001 seconds
Step: 1591   | Time taken for reward : 0.000001 seconds
Step: 1592   | Time taken for rollback : 0.000019 seconds
Step: 1592   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009465 seconds
Step: 1592   |Time taken for simulate : 0.013460 seconds
Step: 1592   | Time taken for NumPy : 0.000212 seconds
Step: 1592   | Time taken for obs : 0.000001 seconds
Step: 1592   | Time taken for reward : 0.000001 seconds
Step: 1593   | Time taken for rollback : 0.000019 seconds
Step: 1593   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010072 seconds
Step: 1593   |Time taken for simulate : 0.013122 seconds
Step: 1593   | Time taken for NumPy : 0.000194 seconds
Step: 1593   | Time taken for obs : 0.000001 seconds
Step: 1593   | Time taken for reward : 0.000001 seconds
Step: 1594   | Time taken for print : 0.000002 seconds
Step: 1594   | Time taken for terminated : 0.000002 seconds
Step: 1594   | Time taken for max_steps : 0.000001 seconds
Step: 1594   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007580 seconds
Step: 1594   |Time taken for simulate : 0.012805 seconds
Step: 1594   | Time taken for NumPy : 0.000181 seconds
Step: 1594   | Time taken for obs : 0.000000 seconds
Step: 1594   | Time taken for reward : 0.000001 seconds
Step: 1595   | Time taken for rollback : 0.000016 seconds
Step: 1595   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007494 seconds
Step: 1595   |Time taken for simulate : 0.013759 seconds
Step: 1595   | Time taken for NumPy : 0.000183 seconds
Step: 1595   | Time taken for obs : 0.000000 seconds
Step: 1595   | Time taken for reward : 0.000001 seconds
Step: 1596   | Time taken for rollback : 0.000015 seconds
Step: 1596   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007060 seconds
Step: 1596   |Time taken for simulate : 0.012750 seconds
Step: 1596   | Time taken for NumPy : 0.000180 seconds
Step: 1596   | Time taken for obs : 0.000001 seconds
Step: 1596   | Time taken for reward : 0.000001 seconds
Step: 1597   | Time taken for rollback : 0.000015 seconds
Step: 1597   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009485 seconds
Step: 1597   |Time taken for simulate : 0.012794 seconds
Step: 1597   | Time taken for NumPy : 0.000184 seconds
Step: 1597   | Time taken for obs : 0.000000 seconds
Step: 1597   | Time taken for reward : 0.000001 seconds
Step: 1598   | Time taken for rollback : 0.000013 seconds
Step: 1598   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008471 seconds
Step: 1598   |Time taken for simulate : 0.012750 seconds
Step: 1598   | Time taken for NumPy : 0.000195 seconds
Step: 1598   | Time taken for obs : 0.000000 seconds
Step: 1598   | Time taken for reward : 0.000001 seconds
Step: 1599   | Time taken for rollback : 0.000015 seconds
Step: 1599   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010531 seconds
Step: 1599   |Time taken for simulate : 0.012897 seconds
Step: 1599   | Time taken for NumPy : 0.000176 seconds
Step: 1599   | Time taken for obs : 0.000000 seconds
Step: 1599   | Time taken for reward : 0.000001 seconds
Step: 1600   | Time taken for print : 0.000001 seconds
Step: 1600   | Time taken for terminated : 0.000002 seconds
Step: 1600   | Time taken for max_steps : 0.000001 seconds
Step: 1600   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007089 seconds
Step: 1600   |Time taken for simulate : 0.012627 seconds
Step: 1600   | Time taken for NumPy : 0.000175 seconds
Step: 1600   | Time taken for obs : 0.000000 seconds
Step: 1600   | Time taken for reward : 0.000001 seconds
Step: 1601   | Time taken for rollback : 0.000013 seconds
Step: 1601   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006507 seconds
Step: 1601   |Time taken for simulate : 0.012597 seconds
Step: 1601   | Time taken for NumPy : 0.000174 seconds
Step: 1601   | Time taken for obs : 0.000000 seconds
Step: 1601   | Time taken for reward : 0.000001 seconds
Step: 1602   | Time taken for rollback : 0.000012 seconds
Step: 1602   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007183 seconds
Step: 1602   |Time taken for simulate : 0.009838 seconds
Step: 1602   | Time taken for NumPy : 0.000215 seconds
Step: 1602   | Time taken for obs : 0.000001 seconds
Step: 1602   | Time taken for reward : 0.000001 seconds
Step: 1603   | Time taken for rollback : 0.000020 seconds
Step: 1603   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009456 seconds
Step: 1603   |Time taken for simulate : 0.012829 seconds
Step: 1603   | Time taken for NumPy : 0.000185 seconds
Step: 1603   | Time taken for obs : 0.000001 seconds
Step: 1603   | Time taken for reward : 0.000001 seconds
Step: 1604   | Time taken for rollback : 0.000015 seconds
Step: 1604   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008656 seconds
Step: 1604   |Time taken for simulate : 0.001864 seconds
Step: 1604   | Time taken for NumPy : 0.000179 seconds
Step: 1604   | Time taken for obs : 0.000000 seconds
Step: 1604   | Time taken for reward : 0.000001 seconds
Step: 1605   | Time taken for rollback : 0.000013 seconds
Step: 1605   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007669 seconds
Step: 1605   |Time taken for simulate : 0.001839 seconds
Step: 1605   | Time taken for NumPy : 0.000179 seconds
Step: 1605   | Time taken for obs : 0.000001 seconds
Step: 1605   | Time taken for reward : 0.000001 seconds
Step: 1606   | Time taken for rollback : 0.000013 seconds
Step: 1606   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007895 seconds
Step: 1606   |Time taken for simulate : 0.001710 seconds
Step: 1606   | Time taken for NumPy : 0.000175 seconds
Step: 1606   | Time taken for obs : 0.000000 seconds
Step: 1606   | Time taken for reward : 0.000001 seconds
Step: 1607   | Time taken for print : 0.000001 seconds
Step: 1607   | Time taken for terminated : 0.000002 seconds
Step: 1607   | Time taken for max_steps : 0.000001 seconds
Step: 1607   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007682 seconds
Step: 1607   |Time taken for simulate : 0.001969 seconds
Step: 1607   | Time taken for NumPy : 0.000241 seconds
Step: 1607   | Time taken for obs : 0.000000 seconds
Step: 1607   | Time taken for reward : 0.000000 seconds
Step: 1608   | Time taken for rollback : 0.000015 seconds
Step: 1608   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010038 seconds
Step: 1608   |Time taken for simulate : 0.003038 seconds
Step: 1608   | Time taken for NumPy : 0.000192 seconds
Step: 1608   | Time taken for obs : 0.000001 seconds
Step: 1608   | Time taken for reward : 0.000001 seconds
Step: 1609   | Time taken for rollback : 0.000014 seconds
Step: 1609   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007382 seconds
Step: 1609   |Time taken for simulate : 0.002168 seconds
Step: 1609   | Time taken for NumPy : 0.000184 seconds
Step: 1609   | Time taken for obs : 0.000000 seconds
Step: 1609   | Time taken for reward : 0.000001 seconds
Step: 1610   | Time taken for rollback : 0.000014 seconds
Step: 1610   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011102 seconds
Step: 1610   |Time taken for simulate : 0.012717 seconds
Step: 1610   | Time taken for NumPy : 0.000188 seconds
Step: 1610   | Time taken for obs : 0.000000 seconds
Step: 1610   | Time taken for reward : 0.000001 seconds
Step: 1611   | Time taken for rollback : 0.000014 seconds
Step: 1611   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006422 seconds
Step: 1611   |Time taken for simulate : 0.012619 seconds
Step: 1611   | Time taken for NumPy : 0.000176 seconds
Step: 1611   | Time taken for obs : 0.000001 seconds
Step: 1611   | Time taken for reward : 0.000001 seconds
Step: 1612   | Time taken for print : 0.000001 seconds
Step: 1612   | Time taken for terminated : 0.000002 seconds
Step: 1612   | Time taken for max_steps : 0.000001 seconds
Step: 1612   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006197 seconds
Step: 1612   |Time taken for simulate : 0.006338 seconds
Step: 1612   | Time taken for NumPy : 0.000299 seconds
Step: 1612   | Time taken for obs : 0.000000 seconds
Step: 1612   | Time taken for reward : 0.000001 seconds
Step: 1613   | Time taken for rollback : 0.000013 seconds
Step: 1613   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009588 seconds
Step: 1613   |Time taken for simulate : 0.002545 seconds
Step: 1613   | Time taken for NumPy : 0.000178 seconds
Step: 1613   | Time taken for obs : 0.000001 seconds
Step: 1613   | Time taken for reward : 0.000001 seconds
Step: 1614   | Time taken for rollback : 0.000015 seconds
Step: 1614   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011123 seconds
Step: 1614   |Time taken for simulate : 0.003837 seconds
Step: 1614   | Time taken for NumPy : 0.000249 seconds
Step: 1614   | Time taken for obs : 0.000001 seconds
Step: 1614   | Time taken for reward : 0.000003 seconds
Step: 1615   | Time taken for rollback : 0.000020 seconds
Step: 1615   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.012585 seconds
Step: 1615   |Time taken for simulate : 0.004240 seconds
Step: 1615   | Time taken for NumPy : 0.000171 seconds
Step: 1615   | Time taken for obs : 0.000001 seconds
Step: 1615   | Time taken for reward : 0.000001 seconds
Step: 1616   | Time taken for rollback : 0.000014 seconds
Step: 1616   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007899 seconds
